service_id,date,exception_type
2.7.85.5790.2905,20221123,1
2.7.85.5790.2905,20221124,1
2.7.85.5790.2905,20221125,1
2.7.84.5791.2905,20221126,1
2.7.84.5788.2905,20221127,1
2.7.85.5790.2905,20221128,1
2.7.85.5790.2905,20221129,1
2.7.85.5790.2905,20221130,1
2.7.85.5790.2905,20221201,1
2.7.85.5790.2905,20221202,1
2.7.84.5791.2905,20221203,1
2.7.84.5788.2905,20221204,1
2.7.85.5790.2905,20221205,1
2.7.84.5788.2905,20221206,1
2.7.85.5790.2905,20221207,1
2.7.84.5788.2905,20221208,1
2.7.85.5790.2905,20221209,1
2.7.84.5791.2905,20221210,1
2.7.84.5788.2905,20221211,1
2.7.85.5790.2905,20221212,1
2.7.85.5790.2905,20221213,1
2.7.85.5790.2905,20221214,1
2.7.85.5790.2905,20221215,1
2.7.85.5790.2905,20221216,1
2.7.84.5791.2905,20221217,1
2.7.84.5788.2905,20221218,1
2.7.85.5790.2905,20221219,1
2.7.85.5790.2905,20221220,1
2.7.85.5790.2905,20221221,1
2.7.85.5790.2905,20221222,1
2.7.85.5790.2905,20221223,1
2.7.84.5791.2905,20221224,1
2.7.84.5788.2905,20221225,1
2.7.84.5788.2905,20221226,1
2.7.85.5790.2905,20221227,1
2.7.85.5790.2905,20221228,1
2.7.85.5790.2905,20221229,1
2.7.85.5790.2905,20221230,1
2.7.84.5791.2905,20221231,1
2.7.84.5788.2905,20230101,1
2.7.85.5790.2905,20230102,1
2.7.85.5790.2905,20230103,1
2.7.85.5790.2905,20230104,1
2.7.85.5790.2905,20230105,1
2.7.84.5788.2905,20230106,1
2.7.84.5791.2905,20230107,1
2.7.84.5788.2905,20230108,1
2.7.85.5790.2905,20230109,1
2.7.85.5790.2905,20230110,1
2.7.85.5790.2905,20230111,1
2.7.85.5790.2905,20230112,1
2.7.85.5790.2905,20230113,1
2.7.84.5791.2905,20230114,1
2.7.84.5788.2905,20230115,1
2.7.85.5790.2905,20230116,1
2.7.85.5790.2905,20230117,1
2.7.85.5790.2905,20230118,1
2.7.85.5790.2905,20230119,1
2.7.85.5790.2905,20230120,1
2.7.84.5791.2905,20230121,1
2.7.84.5788.2905,20230122,1
2.7.85.5790.2905,20230123,1
2.7.85.5790.2905,20230124,1
2.7.85.5790.2905,20230125,1
2.7.85.5790.2905,20230126,1
2.7.85.5790.2905,20230127,1
2.7.84.5791.2905,20230128,1
2.7.84.5788.2905,20230129,1
2.7.85.5790.2905,20230130,1
2.7.85.5790.2905,20230131,1
2.7.85.5790.2905,20230201,1
2.7.85.5790.2905,20230202,1
2.7.85.5790.2905,20230203,1
2.7.84.5791.2905,20230204,1
2.7.84.5788.2905,20230205,1
2.7.85.5790.2905,20230206,1
2.7.85.5790.2905,20230207,1
2.7.85.5790.2905,20230208,1
2.7.85.5790.2905,20230209,1
2.7.85.5790.2905,20230210,1
2.7.84.5791.2905,20230211,1
2.7.84.5788.2905,20230212,1
2.7.85.5790.2905,20230213,1
2.7.85.5790.2905,20230214,1
2.7.85.5790.2905,20230215,1
2.7.85.5790.2905,20230216,1
2.7.85.5790.2905,20230217,1
2.7.84.5791.2905,20230218,1
2.7.84.5788.2905,20230219,1
2.7.85.5790.2905,20230220,1
2.7.85.5790.2905,20230221,1
2.7.85.5790.2905,20230222,1
2.7.85.5790.2905,20230223,1
2.7.85.5790.2905,20230224,1
2.7.84.5791.2905,20230225,1
2.7.84.5788.2905,20230226,1
2.7.85.5790.2905,20230227,1
2.7.85.5790.2905,20230228,1
2.7.85.5790.2905,20230301,1
2.7.85.5790.2905,20230302,1
2.7.85.5790.2905,20230303,1
2.7.84.5791.2905,20230304,1
2.7.84.5788.2905,20230305,1
2.7.85.5790.2905,20230306,1
2.7.85.5790.2905,20230307,1
2.7.85.5790.2905,20230308,1
2.7.85.5790.2905,20230309,1
2.7.85.5790.2905,20230310,1
2.7.84.5791.2905,20230311,1
2.7.84.5788.2905,20230312,1
2.7.85.5790.2905,20230313,1
2.7.85.5790.2905,20230314,1
2.7.85.5790.2905,20230315,1
2.7.85.5790.2905,20230316,1
2.7.85.5790.2905,20230317,1
2.7.84.5791.2905,20230318,1
2.7.84.5788.2905,20230319,1
2.7.85.5790.2905,20230320,1
2.7.85.5790.2905,20230321,1
2.7.85.5790.2905,20230322,1
2.7.85.5790.2905,20230323,1
2.7.85.5790.2905,20230324,1
2.7.84.5791.2905,20230325,1
2.7.84.5788.2905,20230326,1
2.7.85.5790.2905,20230327,1
2.7.85.5790.2905,20230328,1
2.7.85.5790.2905,20230329,1
2.7.85.5790.2905,20230330,1
2.7.85.5790.2905,20230331,1
2.7.84.5791.2905,20230401,1
2.7.84.5788.2905,20230402,1
2.7.85.5790.2905,20230403,1
2.7.85.5790.2905,20230404,1
2.7.85.5790.2905,20230405,1
2.7.85.5790.2905,20230406,1
2.7.84.5788.2905,20230407,1
2.7.84.5791.2905,20230408,1
2.7.84.5788.2905,20230409,1
2.7.84.5788.2905,20230410,1
2.7.85.5790.2905,20230411,1
2.7.85.5790.2905,20230412,1
2.7.85.5790.2905,20230413,1
2.7.85.5790.2905,20230414,1
2.7.84.5791.2905,20230415,1
2.7.84.5788.2905,20230416,1
2.7.85.5790.2905,20230417,1
2.7.85.5790.2905,20230418,1
2.7.85.5790.2905,20230419,1
2.7.85.5790.2905,20230420,1
2.7.85.5790.2905,20230421,1
2.7.84.5791.2905,20230422,1
2.7.84.5788.2905,20230423,1
2.7.85.5790.2905,20230424,1
2.7.85.5790.2905,20230425,1
2.7.85.5790.2905,20230426,1
2.7.85.5790.2905,20230427,1
2.7.85.5790.2905,20230428,1
2.7.84.5791.2905,20230429,1
2.7.84.5788.2905,20230430,1
2.7.84.5788.2905,20230501,1
2.7.85.5790.2905,20230502,1
2.7.85.5790.2905,20230503,1
2.7.85.5790.2905,20230504,1
2.7.85.5790.2905,20230505,1
2.7.84.5791.2905,20230506,1
2.7.84.5788.2905,20230507,1
2.7.85.5790.2905,20230508,1
2.7.85.5790.2905,20230509,1
2.7.85.5790.2905,20230510,1
2.7.85.5790.2905,20230511,1
2.7.85.5790.2905,20230512,1
2.7.84.5791.2905,20230513,1
2.7.84.5788.2905,20230514,1
2.7.85.5790.2905,20230515,1
2.7.85.5790.2905,20230516,1
2.7.85.5790.2905,20230517,1
2.7.85.5790.2905,20230518,1
2.7.85.5790.2905,20230519,1
2.7.84.5791.2905,20230520,1
2.7.84.5788.2905,20230521,1
2.7.85.5790.2905,20230522,1
2.7.85.5790.2905,20230523,1
2.7.85.5790.2905,20230524,1
2.7.85.5790.2905,20230525,1
2.7.85.5790.2905,20230526,1
2.7.84.5791.2905,20230527,1
2.7.84.5788.2905,20230528,1
2.7.85.5790.2905,20230529,1
2.7.85.5790.2905,20230530,1
2.7.85.5790.2905,20230531,1
2.7.85.5790.2905,20230601,1
2.7.85.5790.2905,20230602,1
2.7.84.5791.2905,20230603,1
2.7.84.5788.2905,20230604,1
2.7.84.5788.2905,20230605,1
2.7.85.5790.2905,20230606,1
2.7.85.5790.2905,20230607,1
2.7.85.5790.2905,20230608,1
2.7.85.5790.2905,20230609,1
2.7.84.5791.2905,20230610,1
2.11.57.4782.2890,20221014,1
2.11.57.4734.2890,20221015,1
2.11.57.4262.2890,20221016,1
2.11.57.4782.2890,20221017,1
2.11.57.4782.2890,20221018,1
2.11.57.4782.2890,20221019,1
2.11.57.4782.2890,20221020,1
2.11.57.4782.2890,20221021,1
2.11.57.4734.2890,20221022,1
2.11.57.4262.2890,20221023,1
2.11.57.4782.2890,20221024,1
2.11.57.4782.2890,20221025,1
2.11.57.4782.2890,20221026,1
2.11.57.4782.2890,20221027,1
2.11.57.4782.2890,20221028,1
2.11.57.4734.2890,20221029,1
2.11.57.4262.2890,20221030,1
2.11.57.4782.2890,20221031,1
2.11.57.4262.2890,20221101,1
2.11.57.4782.2890,20221102,1
2.11.57.4782.2890,20221103,1
2.11.57.4782.2890,20221104,1
2.11.57.4734.2890,20221105,1
2.11.57.4262.2890,20221106,1
2.11.57.4782.2890,20221107,1
2.11.57.4782.2890,20221108,1
2.11.57.4782.2890,20221109,1
2.11.57.4782.2890,20221110,1
2.11.57.4782.2890,20221111,1
2.11.57.4734.2890,20221112,1
2.11.57.4262.2890,20221113,1
2.11.57.4782.2890,20221114,1
2.11.57.4782.2890,20221115,1
2.11.57.4782.2890,20221116,1
2.11.57.4782.2890,20221117,1
2.11.57.4782.2890,20221118,1
2.11.57.4734.2890,20221119,1
2.11.57.4262.2890,20221120,1
2.11.57.4782.2890,20221121,1
2.11.57.4782.2890,20221122,1
2.11.57.4782.2890,20221123,1
2.11.57.4782.2890,20221124,1
2.11.57.4782.2890,20221125,1
2.11.57.4734.2890,20221126,1
2.11.57.4262.2890,20221127,1
2.11.57.4782.2890,20221128,1
2.11.57.4782.2890,20221129,1
2.11.57.4782.2890,20221130,1
2.11.57.4782.2890,20221201,1
2.11.57.4782.2890,20221202,1
2.11.57.4734.2890,20221203,1
2.11.57.4262.2890,20221204,1
2.11.57.4782.2890,20221205,1
2.11.57.4262.2890,20221206,1
2.11.57.4782.2890,20221207,1
2.11.57.4262.2890,20221208,1
2.11.57.4782.2890,20221209,1
2.11.57.4734.2890,20221210,1
2.11.57.4262.2890,20221211,1
2.11.57.4782.2890,20221212,1
2.11.57.4782.2890,20221213,1
2.11.57.4782.2890,20221214,1
2.11.57.4782.2890,20221215,1
2.11.57.4782.2890,20221216,1
2.11.57.4734.2890,20221217,1
2.11.57.4262.2890,20221218,1
2.11.57.4782.2890,20221219,1
2.11.57.4782.2890,20221220,1
2.11.57.4782.2890,20221221,1
2.11.57.4782.2890,20221222,1
2.11.57.4782.2890,20221223,1
2.11.57.4734.2890,20221224,1
2.11.57.4262.2890,20221225,1
2.11.57.4262.2890,20221226,1
2.11.57.4782.2890,20221227,1
2.11.57.4782.2890,20221228,1
2.11.57.4782.2890,20221229,1
2.11.57.4782.2890,20221230,1
2.11.57.4734.2890,20221231,1
2.11.57.4262.2890,20230101,1
2.11.57.4782.2890,20230102,1
2.11.57.4782.2890,20230103,1
2.11.57.4782.2890,20230104,1
2.11.57.4782.2890,20230105,1
2.11.57.4262.2890,20230106,1
2.11.57.4734.2890,20230107,1
2.11.57.4262.2890,20230108,1
2.11.57.4782.2890,20230109,1
2.11.57.4782.2890,20230110,1
2.11.57.4782.2890,20230111,1
2.11.57.4782.2890,20230112,1
2.11.57.4782.2890,20230113,1
2.11.57.4734.2890,20230114,1
2.11.57.4262.2890,20230115,1
2.11.57.4782.2890,20230116,1
2.11.57.4782.2890,20230117,1
2.11.57.4782.2890,20230118,1
2.11.57.4782.2890,20230119,1
2.11.57.4782.2890,20230120,1
2.11.57.4734.2890,20230121,1
2.11.57.4262.2890,20230122,1
2.11.57.4782.2890,20230123,1
2.11.57.4782.2890,20230124,1
2.11.57.4782.2890,20230125,1
2.11.57.4782.2890,20230126,1
2.11.57.4782.2890,20230127,1
2.11.57.4734.2890,20230128,1
2.11.57.4262.2890,20230129,1
2.11.57.4782.2890,20230130,1
2.11.57.4782.2890,20230131,1
2.11.57.4782.2890,20230201,1
2.11.57.4782.2890,20230202,1
2.11.57.4782.2890,20230203,1
2.11.57.4734.2890,20230204,1
2.11.57.4262.2890,20230205,1
2.11.57.4782.2890,20230206,1
2.11.57.4782.2890,20230207,1
2.11.57.4782.2890,20230208,1
2.11.57.4782.2890,20230209,1
2.11.57.4782.2890,20230210,1
2.11.57.4734.2890,20230211,1
2.11.57.4262.2890,20230212,1
2.11.57.4782.2890,20230213,1
2.11.57.4782.2890,20230214,1
2.11.57.4782.2890,20230215,1
2.11.57.4782.2890,20230216,1
2.11.57.4782.2890,20230217,1
2.11.57.4734.2890,20230218,1
2.11.57.4262.2890,20230219,1
2.11.57.4782.2890,20230220,1
2.11.57.4782.2890,20230221,1
2.11.57.4782.2890,20230222,1
2.11.57.4782.2890,20230223,1
2.11.57.4782.2890,20230224,1
2.11.57.4734.2890,20230225,1
2.11.57.4262.2890,20230226,1
2.11.57.4782.2890,20230227,1
2.11.57.4782.2890,20230228,1
2.11.57.4782.2890,20230301,1
2.11.57.4782.2890,20230302,1
2.11.57.4782.2890,20230303,1
2.11.57.4734.2890,20230304,1
2.11.57.4262.2890,20230305,1
2.11.57.4782.2890,20230306,1
2.11.57.4782.2890,20230307,1
2.11.57.4782.2890,20230308,1
2.11.57.4782.2890,20230309,1
2.11.57.4782.2890,20230310,1
2.11.57.4734.2890,20230311,1
2.11.57.4262.2890,20230312,1
2.11.57.4782.2890,20230313,1
2.11.57.4782.2890,20230314,1
2.11.57.4782.2890,20230315,1
2.11.57.4782.2890,20230316,1
2.11.57.4782.2890,20230317,1
2.11.57.4734.2890,20230318,1
2.11.57.4262.2890,20230319,1
2.11.57.4782.2890,20230320,1
2.11.57.4782.2890,20230321,1
2.11.57.4782.2890,20230322,1
2.11.57.4782.2890,20230323,1
2.11.57.4782.2890,20230324,1
2.11.57.4734.2890,20230325,1
2.11.57.4262.2890,20230326,1
2.11.57.4782.2890,20230327,1
2.11.57.4782.2890,20230328,1
2.11.57.4782.2890,20230329,1
2.11.57.4782.2890,20230330,1
2.11.57.4782.2890,20230331,1
2.11.57.4734.2890,20230401,1
2.11.57.4262.2890,20230402,1
2.11.57.4782.2890,20230403,1
2.11.57.4782.2890,20230404,1
2.11.57.4782.2890,20230405,1
2.11.57.4782.2890,20230406,1
2.11.57.4262.2890,20230407,1
2.11.57.4734.2890,20230408,1
2.11.57.4262.2890,20230409,1
2.11.57.4262.2890,20230410,1
2.11.57.4782.2890,20230411,1
2.11.57.4782.2890,20230412,1
2.11.57.4782.2890,20230413,1
2.11.57.4782.2890,20230414,1
2.11.57.4734.2890,20230415,1
2.11.57.4262.2890,20230416,1
2.11.57.4782.2890,20230417,1
2.11.57.4782.2890,20230418,1
2.11.57.4782.2890,20230419,1
2.11.57.4782.2890,20230420,1
2.11.57.4782.2890,20230421,1
2.11.57.4734.2890,20230422,1
2.11.57.4262.2890,20230423,1
2.11.57.4782.2890,20230424,1
2.11.57.4782.2890,20230425,1
2.11.57.4782.2890,20230426,1
2.11.57.4782.2890,20230427,1
2.11.57.4782.2890,20230428,1
2.11.57.4734.2890,20230429,1
2.11.57.4262.2890,20230430,1
2.11.57.4262.2890,20230501,1
2.11.57.4782.2890,20230502,1
2.11.57.4782.2890,20230503,1
2.11.57.4782.2890,20230504,1
2.11.57.4782.2890,20230505,1
2.11.57.4734.2890,20230506,1
2.11.57.4262.2890,20230507,1
2.11.57.4782.2890,20230508,1
2.11.57.4782.2890,20230509,1
2.11.57.4782.2890,20230510,1
2.11.57.4782.2890,20230511,1
2.11.57.4782.2890,20230512,1
2.11.57.4734.2890,20230513,1
2.11.57.4262.2890,20230514,1
2.11.57.4782.2890,20230515,1
2.11.57.4782.2890,20230516,1
2.11.57.4782.2890,20230517,1
2.11.57.4782.2890,20230518,1
2.11.57.4782.2890,20230519,1
2.11.57.4734.2890,20230520,1
2.11.57.4262.2890,20230521,1
2.11.57.4782.2890,20230522,1
2.11.57.4782.2890,20230523,1
2.11.57.4782.2890,20230524,1
2.11.57.4782.2890,20230525,1
2.11.57.4782.2890,20230526,1
2.11.57.4734.2890,20230527,1
2.11.57.4262.2890,20230528,1
2.11.57.4782.2890,20230529,1
2.11.57.4782.2890,20230530,1
2.11.57.4782.2890,20230531,1
2.11.57.4782.2890,20230601,1
2.11.57.4782.2890,20230602,1
2.11.57.4734.2890,20230603,1
2.11.57.4262.2890,20230604,1
2.11.57.4262.2890,20230605,1
2.11.57.4782.2890,20230606,1
2.11.57.4782.2890,20230607,1
2.11.57.4782.2890,20230608,1
2.11.57.4782.2890,20230609,1
2.11.57.4734.2890,20230610,1
2.13.54.2221.2833,20221014,1
2.13.54.1657.2833,20221015,1
2.13.54.964.2833,20221016,1
2.13.54.2221.2833,20221017,1
2.13.54.2221.2833,20221018,1
2.13.54.2221.2833,20221019,1
2.13.54.2221.2833,20221020,1
2.13.54.2221.2833,20221021,1
2.13.54.1657.2833,20221022,1
2.13.54.964.2833,20221023,1
2.13.54.2221.2833,20221024,1
2.13.54.2221.2833,20221025,1
2.13.54.2221.2833,20221026,1
2.13.54.2221.2833,20221027,1
2.13.54.2221.2833,20221028,1
2.13.54.1657.2833,20221029,1
2.13.54.964.2833,20221030,1
2.13.54.2221.2833,20221031,1
2.13.54.964.2833,20221101,1
2.13.54.2221.2833,20221102,1
2.13.54.2221.2833,20221103,1
2.13.54.2221.2833,20221104,1
2.13.54.1657.2833,20221105,1
2.13.54.964.2833,20221106,1
2.13.54.2221.2833,20221107,1
2.13.54.2221.2833,20221108,1
2.13.54.2221.2833,20221109,1
2.13.54.2221.2833,20221110,1
2.13.54.2221.2833,20221111,1
2.13.54.1657.2833,20221112,1
2.13.54.964.2833,20221113,1
2.13.54.2221.2833,20221114,1
2.13.54.2221.2833,20221115,1
2.13.54.2221.2833,20221116,1
2.13.54.2221.2833,20221117,1
2.13.54.2221.2833,20221118,1
2.13.54.1657.2833,20221119,1
2.13.54.964.2833,20221120,1
2.13.54.2221.2833,20221121,1
2.13.54.2221.2833,20221122,1
2.13.54.2221.2833,20221123,1
2.13.54.2221.2833,20221124,1
2.13.54.2221.2833,20221125,1
2.13.54.1657.2833,20221126,1
2.13.54.964.2833,20221127,1
2.13.54.2221.2833,20221128,1
2.13.54.2221.2833,20221129,1
2.13.54.2221.2833,20221130,1
2.13.54.2221.2833,20221201,1
2.13.54.2221.2833,20221202,1
2.13.54.1657.2833,20221203,1
2.13.54.964.2833,20221204,1
2.13.54.2221.2833,20221205,1
2.13.54.964.2833,20221206,1
2.13.54.2221.2833,20221207,1
2.13.54.964.2833,20221208,1
2.13.54.2221.2833,20221209,1
2.13.54.1657.2833,20221210,1
2.13.54.964.2833,20221211,1
2.13.54.2221.2833,20221212,1
2.13.54.2221.2833,20221213,1
2.13.54.2221.2833,20221214,1
2.13.54.2221.2833,20221215,1
2.13.54.2221.2833,20221216,1
2.13.54.1657.2833,20221217,1
2.13.54.964.2833,20221218,1
2.13.54.2221.2833,20221219,1
2.13.54.2221.2833,20221220,1
2.13.54.2221.2833,20221221,1
2.13.54.2221.2833,20221222,1
2.13.54.2221.2833,20221223,1
2.13.54.1657.2833,20221224,1
2.13.54.964.2833,20221225,1
2.13.54.964.2833,20221226,1
2.13.54.2221.2833,20221227,1
2.13.54.2221.2833,20221228,1
2.13.54.2221.2833,20221229,1
2.13.54.2221.2833,20221230,1
2.13.54.1657.2833,20221231,1
2.13.54.964.2833,20230101,1
2.13.54.2221.2833,20230102,1
2.13.54.2221.2833,20230103,1
2.13.54.2221.2833,20230104,1
2.13.54.2221.2833,20230105,1
2.13.54.964.2833,20230106,1
2.13.54.1657.2833,20230107,1
2.13.54.964.2833,20230108,1
2.13.54.2221.2833,20230109,1
2.13.54.2221.2833,20230110,1
2.13.54.2221.2833,20230111,1
2.13.54.2221.2833,20230112,1
2.13.54.2221.2833,20230113,1
2.13.54.1657.2833,20230114,1
2.13.54.964.2833,20230115,1
2.13.54.2221.2833,20230116,1
2.13.54.2221.2833,20230117,1
2.13.54.2221.2833,20230118,1
2.13.54.2221.2833,20230119,1
2.13.54.2221.2833,20230120,1
2.13.54.1657.2833,20230121,1
2.13.54.964.2833,20230122,1
2.13.54.2221.2833,20230123,1
2.13.54.2221.2833,20230124,1
2.13.54.2221.2833,20230125,1
2.13.54.2221.2833,20230126,1
2.13.54.2221.2833,20230127,1
2.13.54.1657.2833,20230128,1
2.13.54.964.2833,20230129,1
2.13.54.2221.2833,20230130,1
2.13.54.2221.2833,20230131,1
2.13.54.2221.2833,20230201,1
2.13.54.2221.2833,20230202,1
2.13.54.2221.2833,20230203,1
2.13.54.1657.2833,20230204,1
2.13.54.964.2833,20230205,1
2.13.54.2221.2833,20230206,1
2.13.54.2221.2833,20230207,1
2.13.54.2221.2833,20230208,1
2.13.54.2221.2833,20230209,1
2.13.54.2221.2833,20230210,1
2.13.54.1657.2833,20230211,1
2.13.54.964.2833,20230212,1
2.13.54.2221.2833,20230213,1
2.13.54.2221.2833,20230214,1
2.13.54.2221.2833,20230215,1
2.13.54.2221.2833,20230216,1
2.13.54.2221.2833,20230217,1
2.13.54.1657.2833,20230218,1
2.13.54.964.2833,20230219,1
2.13.54.2221.2833,20230220,1
2.13.54.2221.2833,20230221,1
2.13.54.2221.2833,20230222,1
2.13.54.2221.2833,20230223,1
2.13.54.2221.2833,20230224,1
2.13.54.1657.2833,20230225,1
2.13.54.964.2833,20230226,1
2.13.54.2221.2833,20230227,1
2.13.54.2221.2833,20230228,1
2.13.54.2221.2833,20230301,1
2.13.54.2221.2833,20230302,1
2.13.54.2221.2833,20230303,1
2.13.54.1657.2833,20230304,1
2.13.54.964.2833,20230305,1
2.13.54.2221.2833,20230306,1
2.13.54.2221.2833,20230307,1
2.13.54.2221.2833,20230308,1
2.13.54.2221.2833,20230309,1
2.13.54.2221.2833,20230310,1
2.13.54.1657.2833,20230311,1
2.13.54.964.2833,20230312,1
2.13.54.2221.2833,20230313,1
2.13.54.2221.2833,20230314,1
2.13.54.2221.2833,20230315,1
2.13.54.2221.2833,20230316,1
2.13.54.2221.2833,20230317,1
2.13.54.1657.2833,20230318,1
2.13.54.964.2833,20230319,1
2.13.54.2221.2833,20230320,1
2.13.54.2221.2833,20230321,1
2.13.54.2221.2833,20230322,1
2.13.54.2221.2833,20230323,1
2.13.54.2221.2833,20230324,1
2.13.54.1657.2833,20230325,1
2.13.54.964.2833,20230326,1
2.13.54.2221.2833,20230327,1
2.13.54.2221.2833,20230328,1
2.13.54.2221.2833,20230329,1
2.13.54.2221.2833,20230330,1
2.13.54.2221.2833,20230331,1
2.13.54.1657.2833,20230401,1
2.13.54.964.2833,20230402,1
2.13.54.2221.2833,20230403,1
2.13.54.2221.2833,20230404,1
2.13.54.2221.2833,20230405,1
2.13.54.2221.2833,20230406,1
2.13.54.964.2833,20230407,1
2.13.54.1657.2833,20230408,1
2.13.54.964.2833,20230409,1
2.13.54.964.2833,20230410,1
2.13.54.2221.2833,20230411,1
2.13.54.2221.2833,20230412,1
2.13.54.2221.2833,20230413,1
2.13.54.2221.2833,20230414,1
2.13.54.1657.2833,20230415,1
2.13.54.964.2833,20230416,1
2.13.54.2221.2833,20230417,1
2.13.54.2221.2833,20230418,1
2.13.54.2221.2833,20230419,1
2.13.54.2221.2833,20230420,1
2.13.54.2221.2833,20230421,1
2.13.54.1657.2833,20230422,1
2.13.54.964.2833,20230423,1
2.13.54.2221.2833,20230424,1
2.13.54.2221.2833,20230425,1
2.13.54.2221.2833,20230426,1
2.13.54.2221.2833,20230427,1
2.13.54.2221.2833,20230428,1
2.13.54.1657.2833,20230429,1
2.13.54.964.2833,20230430,1
2.13.54.964.2833,20230501,1
2.13.54.2221.2833,20230502,1
2.13.54.2221.2833,20230503,1
2.13.54.2221.2833,20230504,1
2.13.54.2221.2833,20230505,1
2.13.54.1657.2833,20230506,1
2.13.54.964.2833,20230507,1
2.13.54.2221.2833,20230508,1
2.13.54.2221.2833,20230509,1
2.13.54.2221.2833,20230510,1
2.13.54.2221.2833,20230511,1
2.13.54.2221.2833,20230512,1
2.13.54.1657.2833,20230513,1
2.13.54.964.2833,20230514,1
2.13.54.2221.2833,20230515,1
2.13.54.2221.2833,20230516,1
2.13.54.2221.2833,20230517,1
2.13.54.2221.2833,20230518,1
2.13.54.2221.2833,20230519,1
2.13.54.1657.2833,20230520,1
2.13.54.964.2833,20230521,1
2.13.54.2221.2833,20230522,1
2.13.54.2221.2833,20230523,1
2.13.54.2221.2833,20230524,1
2.13.54.2221.2833,20230525,1
2.13.54.2221.2833,20230526,1
2.13.54.1657.2833,20230527,1
2.13.54.964.2833,20230528,1
2.13.54.2221.2833,20230529,1
2.13.54.2221.2833,20230530,1
2.13.54.2221.2833,20230531,1
2.13.54.2221.2833,20230601,1
2.13.54.2221.2833,20230602,1
2.13.54.1657.2833,20230603,1
2.13.54.964.2833,20230604,1
2.13.54.964.2833,20230605,1
2.13.54.2221.2833,20230606,1
2.13.54.2221.2833,20230607,1
2.13.54.2221.2833,20230608,1
2.13.54.2221.2833,20230609,1
2.13.54.1657.2833,20230610,1
2.19.44.5365.3081,20221014,1
2.19.44.5366.3081,20221015,1
2.19.44.5367.3081,20221016,1
2.19.44.5751.3081,20221017,1
2.19.44.5751.3081,20221018,1
2.19.44.5751.3081,20221019,1
2.19.44.5751.3081,20221020,1
2.19.44.5365.3081,20221021,1
2.19.44.5366.3081,20221022,1
2.19.44.5367.3081,20221023,1
2.19.44.5751.3081,20221024,1
2.19.44.5751.3081,20221025,1
2.19.44.5751.3081,20221026,1
2.19.44.5751.3081,20221027,1
2.19.44.5365.3081,20221028,1
2.19.44.5366.3081,20221029,1
2.19.44.5367.3081,20221030,1
2.19.44.5365.3081,20221031,1
2.19.44.5367.3081,20221101,1
2.19.44.5365.3081,20221102,1
2.19.44.5365.3081,20221103,1
2.19.44.5365.3081,20221104,1
2.19.44.5366.3081,20221105,1
2.19.44.5367.3081,20221106,1
2.19.44.5365.3081,20221107,1
2.19.44.5365.3081,20221108,1
2.19.44.5365.3081,20221109,1
2.19.44.5365.3081,20221110,1
2.19.44.5365.3081,20221111,1
2.19.44.5366.3081,20221112,1
2.19.44.5367.3081,20221113,1
2.19.44.5365.3081,20221114,1
2.19.44.5365.3081,20221115,1
2.19.44.5365.3081,20221116,1
2.19.44.5365.3081,20221117,1
2.19.44.5365.3081,20221118,1
2.19.44.5366.3081,20221119,1
2.19.44.5367.3081,20221120,1
2.19.44.5365.3081,20221121,1
2.19.44.5365.3081,20221122,1
2.19.44.5365.3081,20221123,1
2.19.44.5365.3081,20221124,1
2.19.44.5365.3081,20221125,1
2.19.44.5366.3081,20221126,1
2.19.44.5367.3081,20221127,1
2.19.44.5365.3081,20221128,1
2.19.44.5365.3081,20221129,1
2.19.44.5365.3081,20221130,1
2.19.44.5365.3081,20221201,1
2.19.44.5365.3081,20221202,1
2.19.44.5366.3081,20221203,1
2.19.44.5367.3081,20221204,1
2.19.44.5365.3081,20221205,1
2.19.44.5367.3081,20221206,1
2.19.44.5365.3081,20221207,1
2.19.44.5367.3081,20221208,1
2.19.44.5365.3081,20221209,1
2.19.44.5366.3081,20221210,1
2.19.44.5367.3081,20221211,1
2.19.44.5365.3081,20221212,1
2.19.44.5365.3081,20221213,1
2.19.44.5365.3081,20221214,1
2.19.44.5365.3081,20221215,1
2.19.44.5365.3081,20221216,1
2.19.44.5366.3081,20221217,1
2.19.44.5367.3081,20221218,1
2.19.44.5365.3081,20221219,1
2.19.44.5365.3081,20221220,1
2.19.44.5365.3081,20221221,1
2.19.44.5365.3081,20221222,1
2.19.44.5365.3081,20221223,1
2.19.44.5366.3081,20221224,1
2.19.44.5367.3081,20221225,1
2.19.44.5367.3081,20221226,1
2.19.44.5365.3081,20221227,1
2.19.44.5365.3081,20221228,1
2.19.44.5365.3081,20221229,1
2.19.44.5365.3081,20221230,1
2.19.44.5366.3081,20221231,1
2.19.44.5367.3081,20230101,1
2.19.44.5365.3081,20230102,1
2.19.44.5365.3081,20230103,1
2.19.44.5365.3081,20230104,1
2.19.44.5365.3081,20230105,1
2.19.44.5367.3081,20230106,1
2.19.44.5366.3081,20230107,1
2.19.44.5367.3081,20230108,1
2.19.44.5365.3081,20230109,1
2.19.44.5365.3081,20230110,1
2.19.44.5365.3081,20230111,1
2.19.44.5365.3081,20230112,1
2.19.44.5365.3081,20230113,1
2.19.44.5366.3081,20230114,1
2.19.44.5367.3081,20230115,1
2.19.44.5365.3081,20230116,1
2.19.44.5365.3081,20230117,1
2.19.44.5365.3081,20230118,1
2.19.44.5365.3081,20230119,1
2.19.44.5365.3081,20230120,1
